Date,Price,RSI,Movement_Score
2025-12-01 00:00:00-05:00,233.8800048828125,35.68048765513099,0.5
2025-12-02 00:00:00-05:00,234.4199981689453,35.476840240698834,0.5
2025-12-03 00:00:00-05:00,232.3800048828125,37.604868221668575,0.5
2025-12-04 00:00:00-05:00,229.11000061035156,40.446645853483915,0.3859546892466737
2025-12-05 00:00:00-05:00,229.52999877929688,43.836591653373844,0.4134487439716037
